week_start,sku_id,actual,ml_forecast,naive_forecast
2025-12-01,SKU091,35,45.65972110023143,35.0
2025-12-01,SKU092,53,54.476890051986814,33.0
2025-12-01,SKU093,56,82.01724533912201,57.0
2025-12-01,SKU094,242,254.3183257575758,228.0
2025-12-01,SKU095,443,489.3546904761907,422.0
2025-12-01,SKU096,42,61.153489757070446,37.0
2025-12-01,SKU097,17,28.514134546454653,24.0
2025-12-01,SKU098,210,254.9746829004329,217.0
2025-12-01,SKU099,81,93.90170290856577,64.0
2025-12-01,SKU100,140,180.9138351150483,133.0
2025-12-01,SKU101,42,42.58899375525507,20.0
2025-12-01,SKU102,53,65.8224753357401,69.0
2025-12-01,SKU103,71,81.442651040964,59.0
2025-12-01,SKU104,46,48.22293196608635,41.0
2025-12-01,SKU105,34,40.714671625602364,33.0
2025-12-01,SKU106,43,74.22399288047919,58.0
2025-12-01,SKU107,23,29.588130871779637,18.0
2025-12-01,SKU108,24,29.38008760794718,23.0
2025-12-01,SKU109,27,37.319891723159856,23.0
2025-12-01,SKU110,23,32.173025214792354,27.0
2025-12-01,SKU111,184,207.62725932400932,168.0
2025-12-01,SKU112,21,32.98654354859222,21.0
2025-12-01,SKU113,46,45.859153038443395,32.0
2025-12-01,SKU114,177,201.5742690642691,154.0
2025-12-01,SKU115,25,31.908133887491275,38.0
2025-12-01,SKU116,133,138.5026816405807,89.0
2025-12-01,SKU117,25,39.54251388719313,30.0
2025-12-01,SKU118,19,32.483469905948766,31.0
2025-12-01,SKU119,56,51.85848155557252,45.0
2025-12-01,SKU120,42,53.238337576216324,40.0
2025-12-01,SKU121,46,67.73692838045672,52.0
2025-12-01,SKU122,50,72.25392681956217,69.0
2025-12-01,SKU123,45,55.49719699136729,47.0
2025-12-01,SKU124,45,50.53458029336864,41.0
2025-12-01,SKU125,38,37.21410126959844,38.0
2025-12-01,SKU126,86,136.37209516724218,88.0
2025-12-01,SKU127,107,150.91572000612177,116.0
2025-12-01,SKU128,94,99.62678411326871,92.0
2025-12-01,SKU129,47,64.22986906548904,36.0
2025-12-01,SKU130,138,187.58819071777893,108.0
2025-12-01,SKU131,8,8.3994464100245,8.0
2025-12-01,SKU132,54,64.37533808077951,38.0
2025-12-01,SKU133,42,51.555799087116526,45.0
2025-12-01,SKU134,13,20.06175048375052,12.0
2025-12-01,SKU135,48,54.73639967341509,40.0
2025-12-01,SKU136,18,15.257650022534252,15.0
2025-12-01,SKU137,14,20.722802705277942,7.0
2025-12-01,SKU138,46,40.484492273971014,43.0
2025-12-01,SKU139,107,127.21305316037255,110.0
2025-12-01,SKU140,58,63.46305412286942,56.0
2025-12-01,SKU141,63,60.327133501291755,45.0
2025-12-01,SKU142,26,39.89053345774858,30.0
2025-12-01,SKU143,92,116.21597749309511,79.0
2025-12-01,SKU144,22,29.902695594693864,20.0
2025-12-01,SKU145,188,262.13438583638583,214.0
2025-12-01,SKU146,37,35.71989070167101,30.0
2025-12-01,SKU147,57,74.78745544273018,46.0
2025-12-01,SKU148,51,53.975660424082925,46.0
2025-12-01,SKU149,93,132.8322319902065,86.0
2025-12-01,SKU150,39,37.16262609022206,39.0
2025-12-08,SKU001,17,14.741751759396296,18.0
2025-12-08,SKU002,89,100.59698619619034,89.0
2025-12-08,SKU003,42,47.87065629041104,40.0
2025-12-08,SKU004,57,38.797559434118455,30.0
2025-12-08,SKU005,57,81.2915366653825,56.0
2025-12-08,SKU006,69,85.76342669803657,68.0
2025-12-08,SKU007,32,38.15774310921754,38.0
2025-12-08,SKU008,100,106.4250137501413,95.0
2025-12-08,SKU009,69,77.28923763130202,64.0
2025-12-08,SKU010,25,25.802865836612305,17.0
2025-12-08,SKU011,24,22.425658235871737,27.0
2025-12-08,SKU012,65,87.54718327195424,74.0
2025-12-08,SKU013,19,32.38342845956502,26.0
2025-12-08,SKU014,49,65.1410538413439,62.0
2025-12-08,SKU015,77,86.52796113867545,71.0
2025-12-08,SKU016,95,85.65437127867852,91.0
2025-12-08,SKU017,39,62.8789983710375,39.0
2025-12-08,SKU018,12,19.03649847823594,21.0
2025-12-08,SKU019,66,85.12724599632989,53.0
2025-12-08,SKU020,27,29.763403893423924,21.0
2025-12-08,SKU021,15,17.79273011252405,15.0
2025-12-08,SKU022,206,195.86386331358702,189.0
2025-12-08,SKU023,107,122.74824685609225,88.0
2025-12-08,SKU024,13,20.700035790415374,10.0
2025-12-08,SKU025,48,64.20744128309477,52.0
2025-12-08,SKU026,61,77.6299736700566,75.0
2025-12-08,SKU027,37,40.68283106247247,42.0
2025-12-08,SKU028,21,19.311240587522867,16.0
2025-12-08,SKU029,56,63.10036396851648,44.0
2025-12-08,SKU030,10,20.76129873244141,26.0
2025-12-08,SKU031,173,185.800159748748,169.0
2025-12-08,SKU032,32,33.01030043660751,25.0
2025-12-08,SKU033,132,115.58154280934117,102.0
2025-12-08,SKU034,110,123.10427675281707,101.0
2025-12-08,SKU035,91,93.5243469842303,79.0
2025-12-08,SKU036,25,31.212754278991426,24.0
2025-12-08,SKU037,57,48.641915982232725,50.0
2025-12-08,SKU038,38,36.20700899580553,19.0
2025-12-08,SKU039,15,30.70038403024202,26.0
2025-12-08,SKU040,56,56.2221323088412,51.0
2025-12-08,SKU041,99,84.19027370939993,68.0
2025-12-08,SKU042,40,41.712476000241494,33.0
2025-12-08,SKU043,50,50.29436251722171,44.0
2025-12-08,SKU044,14,17.807145073015487,22.0
2025-12-08,SKU045,41,39.26432276394433,23.0
2025-12-08,SKU046,21,15.039474459258548,7.0
2025-12-08,SKU047,57,74.37372819287313,62.0
2025-12-08,SKU048,134,141.97691138792868,147.0
2025-12-08,SKU049,33,44.76163358704463,37.0
2025-12-08,SKU050,64,77.88411688975376,50.0
2025-12-08,SKU051,157,198.9188167767904,186.0
2025-12-08,SKU052,16,19.917586624973502,16.0
2025-12-08,SKU053,130,137.99613859654562,109.0
2025-12-08,SKU054,51,43.87891235358545,44.0
2025-12-08,SKU055,47,54.547529150094405,35.0
2025-12-08,SKU056,70,86.53748280121397,85.0
2025-12-08,SKU057,26,32.253410217967996,22.0
2025-12-08,SKU058,131,143.90720174643081,122.0
2025-12-08,SKU059,59,70.40438269811106,65.0
2025-12-08,SKU060,52,63.238435624390576,61.0
2025-12-08,SKU061,122,113.64460407136721,82.0
2025-12-08,SKU062,25,41.16333845411441,45.0
2025-12-08,SKU063,48,39.61220480262696,36.0
2025-12-08,SKU064,88,90.38422360248447,60.0
2025-12-08,SKU065,5,13.308772882080241,11.0
2025-12-08,SKU066,94,115.17623421023418,97.0
2025-12-08,SKU067,52,50.115833441622996,44.0
2025-12-08,SKU068,55,70.55856434664277,40.0
2025-12-08,SKU069,44,65.92235862540713,50.0
2025-12-08,SKU070,211,190.42310934533307,185.0
2025-12-08,SKU071,92,89.71260837264215,70.0
2025-12-08,SKU072,78,87.34688634028856,69.0
2025-12-08,SKU073,80,91.98007502350183,106.0
2025-12-08,SKU074,55,74.59663499551233,60.0
2025-12-08,SKU075,36,34.704523083606,24.0
2025-12-08,SKU076,32,34.24352085205051,32.0
2025-12-08,SKU077,59,84.09548459741622,75.0
2025-12-08,SKU078,110,137.29220701714576,121.0
2025-12-08,SKU079,66,71.78648395459543,54.0
2025-12-08,SKU080,36,31.011274995786863,30.0
2025-12-08,SKU081,62,85.00905073583452,65.0
2025-12-08,SKU082,18,26.975310796962482,18.0
2025-12-08,SKU083,55,84.35725575967477,50.0
2025-12-08,SKU084,47,63.480622708827866,34.0
2025-12-08,SKU085,209,220.86928161750527,212.0
2025-12-08,SKU086,71,83.94462953201224,74.0
2025-12-08,SKU087,27,32.06564980856749,25.0
2025-12-08,SKU088,18,26.12661787122386,14.0
2025-12-08,SKU089,40,54.3073484458454,35.0
2025-12-08,SKU090,58,74.91851073829885,55.0
2025-12-08,SKU091,34,41.42256750727213,31.0
2025-12-08,SKU092,42,54.485293018840295,52.0
2025-12-08,SKU093,57,74.19870118062995,49.0
2025-12-08,SKU094,208,248.1106233766234,212.0
2025-12-08,SKU095,439,507.27576190476196,423.0
2025-12-08,SKU096,51,54.58233117097561,41.0
2025-12-08,SKU097,27,28.04927258433778,19.0
2025-12-08,SKU098,213,238.69833264980628,223.0
2025-12-08,SKU099,57,86.23547492800871,56.0
2025-12-08,SKU100,143,157.6922702323869,129.0
2025-12-08,SKU101,29,41.13311678717304,35.0
2025-12-08,SKU102,70,66.36326104488721,78.0
2025-12-08,SKU103,75,83.53568165398768,55.0
2025-12-08,SKU104,32,44.74484176498563,47.0
2025-12-08,SKU105,29,40.478648729996934,26.0
2025-12-08,SKU106,65,65.23529148864975,50.0
2025-12-08,SKU107,18,28.264198427422958,20.0
2025-12-08,SKU108,29,28.788526922095294,21.0
2025-12-08,SKU109,24,33.8177981107683,32.0
2025-12-08,SKU110,30,31.255354840667977,29.0
2025-12-08,SKU111,211,197.51778248062683,183.0
2025-12-08,SKU112,27,29.520480952960046,18.0
2025-12-08,SKU113,43,45.56611585522399,44.0
2025-12-08,SKU114,168,193.30805629015063,167.0
2025-12-08,SKU115,36,31.79666690352849,40.0
2025-12-08,SKU116,113,125.51006059399266,94.0
2025-12-08,SKU117,29,36.57967887329165,33.0
2025-12-08,SKU118,19,33.54572999174773,28.0
2025-12-08,SKU119,40,51.28354297233775,46.0
2025-12-08,SKU120,39,51.56664233893165,30.0
2025-12-08,SKU121,61,63.271002255735,45.0
2025-12-08,SKU122,55,69.74173590334975,56.0
2025-12-08,SKU123,49,53.668516803304776,36.0
2025-12-08,SKU124,48,49.289307881475814,40.0
2025-12-08,SKU125,23,35.877610379382084,27.0
2025-12-08,SKU126,72,112.84261650386651,83.0
2025-12-08,SKU127,121,129.0920907554977,128.0
2025-12-08,SKU128,123,97.15099934454378,105.0
2025-12-08,SKU129,53,59.29740572479531,41.0
2025-12-08,SKU130,136,150.9913957276727,108.0
2025-12-08,SKU131,4,8.014356857763898,6.0
2025-12-08,SKU132,45,59.224558797372566,50.0
2025-12-08,SKU133,42,47.372053838447535,49.0
2025-12-08,SKU134,16,18.68435097092402,12.0
2025-12-08,SKU135,46,54.291559885670765,46.0
2025-12-08,SKU136,14,14.974105347908164,14.0
2025-12-08,SKU137,18,20.49203628099297,17.0
2025-12-08,SKU138,52,43.82164622522848,55.0
2025-12-08,SKU139,112,117.35919642345957,97.0
2025-12-08,SKU140,50,66.80576699373174,61.0
2025-12-08,SKU141,61,61.30490751361355,62.0
2025-12-08,SKU142,33,38.38755118310691,27.0
2025-12-08,SKU143,81,100.99009629259632,69.0
2025-12-08,SKU144,16,30.632354853748406,25.0
2025-12-08,SKU145,211,232.38355975603338,235.0
2025-12-08,SKU146,33,34.94591358721695,23.0
2025-12-08,SKU147,51,70.58650469052412,51.0
2025-12-08,SKU148,33,56.784186391001356,46.0
2025-12-08,SKU149,87,108.85160361860362,72.0
2025-12-08,SKU150,46,35.48767396388859,36.0
2025-12-15,SKU001,10,16.199050856430034,15.0
2025-12-15,SKU002,80,108.38247466422465,116.0
2025-12-15,SKU003,31,60.66191671492639,37.0
2025-12-15,SKU004,40,68.2803294071941,28.0
2025-12-15,SKU005,66,102.07752874576404,80.0
2025-12-15,SKU006,84,101.84512418137415,87.0
2025-12-15,SKU007,40,53.42955361573293,23.0
2025-12-15,SKU008,100,136.20527045177047,99.0
2025-12-15,SKU009,78,102.74197912087914,79.0
2025-12-15,SKU010,18,30.65226332001334,15.0
2025-12-15,SKU011,30,26.726155780374576,30.0
2025-12-15,SKU012,75,103.6903994167597,92.0
2025-12-15,SKU013,35,44.643463804102055,31.0
2025-12-15,SKU014,50,88.58312508276038,58.0
2025-12-15,SKU015,92,100.13478698752226,63.0
2025-12-15,SKU016,114,115.58705400070232,128.0
2025-12-15,SKU017,59,75.97806907475908,50.0
2025-12-15,SKU018,20,20.730267352802457,19.0
2025-12-15,SKU019,104,107.68300946275947,102.0
2025-12-15,SKU020,28,45.941019456507185,24.0
2025-12-15,SKU021,18,20.53512103730883,15.0
2025-12-15,SKU022,227,290.2661190476191,236.0
2025-12-15,SKU023,106,162.69243650793646,114.0
2025-12-15,SKU024,21,20.674785308435606,13.0
2025-12-15,SKU025,57,84.02073919413921,62.0
2025-12-15,SKU026,92,102.8920779881883,93.0
2025-12-15,SKU027,52,61.453916531555144,41.0
2025-12-15,SKU028,27,22.706832198808957,12.0
2025-12-15,SKU029,51,94.15813933877467,73.0
2025-12-15,SKU030,16,24.696223020665908,24.0
2025-12-15,SKU031,238,253.45306349206356,216.0
2025-12-15,SKU032,28,44.11500146229151,22.0
2025-12-15,SKU033,149,157.49097924297925,123.0
2025-12-15,SKU034,122,163.42989285714285,145.0
2025-12-15,SKU035,91,109.42688339438335,98.0
2025-12-15,SKU036,34,47.22216414515188,33.0
2025-12-15,SKU037,52,75.4173976633625,49.0
2025-12-15,SKU038,46,50.13766502825667,38.0
2025-12-15,SKU039,24,37.22910233766029,24.0
2025-12-15,SKU040,66,83.11629381657701,78.0
2025-12-15,SKU041,82,128.4148557692308,91.0
2025-12-15,SKU042,47,57.96315054520641,35.0
2025-12-15,SKU043,39,72.55627946367356,46.0
2025-12-15,SKU044,18,21.383073384848352,18.0
2025-12-15,SKU045,53,53.67248055545986,34.0
2025-12-15,SKU046,13,19.631648732770383,11.0
2025-12-15,SKU047,88,101.88902984466515,62.0
2025-12-15,SKU048,146,178.7274696969698,141.0
2025-12-15,SKU049,49,54.65692592962592,30.0
2025-12-15,SKU050,75,104.20536177857234,94.0
2025-12-15,SKU051,217,264.82329411764704,206.0
2025-12-15,SKU052,19,23.395918470148754,20.0
2025-12-15,SKU053,146,174.59875000000002,180.0
2025-12-15,SKU054,50,66.66389901853263,58.0
2025-12-15,SKU055,63,84.24589976182563,66.0
2025-12-15,SKU056,103,103.5111182396035,141.0
2025-12-15,SKU057,36,43.19678376624487,28.0
2025-12-15,SKU058,167,172.32564033189038,129.0
2025-12-15,SKU059,72,100.50577548513604,67.0
2025-12-15,SKU060,58,76.75936202070204,45.0
2025-12-15,SKU061,108,152.57649206349205,97.0
2025-12-15,SKU062,30,51.43163021320953,29.0
2025-12-15,SKU063,45,62.962263864106674,43.0
2025-12-15,SKU064,114,107.48203093801621,125.0
2025-12-15,SKU065,19,13.77534959575916,15.0
2025-12-15,SKU066,96,134.40798260073257,107.0
2025-12-15,SKU067,45,72.83715624962551,67.0
2025-12-15,SKU068,65,84.54171428571428,64.0
2025-12-15,SKU069,73,89.72548961038964,57.0
2025-12-15,SKU070,272,289.67044047619066,260.0
2025-12-15,SKU071,86,103.31330204517702,72.0
2025-12-15,SKU072,104,103.43895247807747,84.0
2025-12-15,SKU073,121,109.19312103174605,135.0
2025-12-15,SKU074,76,103.93945244852326,75.0
2025-12-15,SKU075,39,51.5983899825151,42.0
2025-12-15,SKU076,31,48.00203759934024,24.0
2025-12-15,SKU077,75,101.56683826957357,82.0
2025-12-15,SKU078,154,167.30660064935066,161.0
2025-12-15,SKU079,72,101.5432184893538,72.0
2025-12-15,SKU080,29,40.482602716727705,47.0
2025-12-15,SKU081,80,102.4619409308012,89.0
2025-12-15,SKU082,17,34.0213254893255,29.0
2025-12-15,SKU083,96,101.95402874576402,81.0
2025-12-15,SKU084,50,82.54989542775392,62.0
2025-12-15,SKU085,241,302.7509325396826,222.0
2025-12-15,SKU086,84,104.98896113282144,82.0
2025-12-15,SKU087,28,43.0625588626168,25.0
2025-12-15,SKU088,12,29.962365133208422,18.0
2025-12-15,SKU089,43,73.43216126877078,47.0
2025-12-15,SKU090,84,99.4443306841765,65.0
2025-12-15,SKU091,43,62.50162951905664,42.0
2025-12-15,SKU092,55,75.5114253930523,57.0
2025-12-15,SKU093,69,101.05978864468865,71.0
2025-12-15,SKU094,274,307.92574206349207,243.0
2025-12-15,SKU095,507,528.1579999999999,474.0
2025-12-15,SKU096,59,71.90532557683542,50.0
2025-12-15,SKU097,17,32.7621209280024,23.0
2025-12-15,SKU098,235,311.9656468253969,279.0
2025-12-15,SKU099,70,101.10911192647218,77.0
2025-12-15,SKU100,142,188.5066244588745,149.0
2025-12-15,SKU101,42,52.7317037998081,35.0
2025-12-15,SKU102,83,87.60958434148435,72.0
2025-12-15,SKU103,89,106.05671184371185,87.0
2025-12-15,SKU104,60,65.40458698119924,50.0
2025-12-15,SKU105,47,55.31405503098433,34.0
2025-12-15,SKU106,67,95.03019229805282,66.0
2025-12-15,SKU107,24,34.639516326266325,30.0
2025-12-15,SKU108,24,37.96730351297239,20.0
2025-12-15,SKU109,33,50.039263039835404,37.0
2025-12-15,SKU110,27,40.00028834419758,32.0
2025-12-15,SKU111,231,275.14440476190487,192.0
2025-12-15,SKU112,21,44.27561016677075,22.0
2025-12-15,SKU113,44,67.69084845378525,44.0
2025-12-15,SKU114,169,276.58264285714284,200.0
2025-12-15,SKU115,48,43.599929682336125,41.0
2025-12-15,SKU116,131,164.4423253968254,149.0
2025-12-15,SKU117,38,49.24734200326963,33.0
2025-12-15,SKU118,28,45.06529527914514,34.0
2025-12-15,SKU119,29,70.77034099614771,48.0
2025-12-15,SKU120,52,64.3509802307714,30.0
2025-12-15,SKU121,59,82.02749337689337,57.0
2025-12-15,SKU122,56,84.4670238095238,49.0
2025-12-15,SKU123,48,79.7642844056771,60.0
2025-12-15,SKU124,55,68.68466140595376,55.0
2025-12-15,SKU125,40,48.05060676628439,29.0
2025-12-15,SKU126,108,110.21999801587303,114.0
2025-12-15,SKU127,144,168.36824999999996,158.0
2025-12-15,SKU128,144,150.34637362637363,122.0
2025-12-15,SKU129,63,77.30020816067317,53.0
2025-12-15,SKU130,160,186.2747857142858,162.0
2025-12-15,SKU131,5,8.555041983310867,10.0
2025-12-15,SKU132,45,76.07228790984557,47.0
2025-12-15,SKU133,39,67.27387144147295,56.0
2025-12-15,SKU134,25,23.561541623978783,24.0
2025-12-15,SKU135,51,75.5104210986539,57.0
2025-12-15,SKU136,17,16.861432071196774,12.0
2025-12-15,SKU137,18,22.151880462974468,18.0
2025-12-15,SKU138,53,66.20349065404358,51.0
2025-12-15,SKU139,136,154.61059523809524,110.0
2025-12-15,SKU140,61,78.73510140190906,60.0
2025-12-15,SKU141,80,88.29979694832194,77.0
2025-12-15,SKU142,36,52.45314989084988,35.0
2025-12-15,SKU143,104,107.40932350982348,90.0
2025-12-15,SKU144,24,31.722365259923208,13.0
2025-12-15,SKU145,247,324.7713253968254,268.0
2025-12-15,SKU146,34,47.35830338678281,36.0
2025-12-15,SKU147,57,102.26148039411574,78.0
2025-12-15,SKU148,51,70.25019205485485,59.0
2025-12-15,SKU149,110,108.43980006105006,96.0
2025-12-15,SKU150,43,54.9340787418974,41.0
2025-12-22,SKU001,26,18.395322128984215,21.0
2025-12-22,SKU002,147,108.75208974358975,151.0
2025-12-22,SKU003,66,64.7672701817033,49.0
2025-12-22,SKU004,55,69.88850498614465,59.0
2025-12-22,SKU005,93,102.15483555726205,83.0
2025-12-22,SKU006,106,106.94712133699632,107.0
2025-12-22,SKU007,60,53.33441369480104,52.0
2025-12-22,SKU008,151,130.3312506105006,141.0
2025-12-22,SKU009,117,106.15956185807657,127.0
2025-12-22,SKU010,30,28.414830750820943,31.0
2025-12-22,SKU011,29,28.102256515543278,34.0
2025-12-22,SKU012,108,106.42874612887115,96.0
2025-12-22,SKU013,42,43.98829128850451,46.0
2025-12-22,SKU014,71,83.38590964192814,89.0
2025-12-22,SKU015,117,108.73510246371272,119.0
2025-12-22,SKU016,155,120.86397732822734,122.0
2025-12-22,SKU017,81,82.84097781385282,89.0
2025-12-22,SKU018,21,21.674904930799183,22.0
2025-12-22,SKU019,146,114.27484654887594,123.0
2025-12-22,SKU020,35,44.639692326192325,36.0
2025-12-22,SKU021,16,20.81392259717215,14.0
2025-12-22,SKU022,351,295.97847619047633,312.0
2025-12-22,SKU023,159,161.17054761904762,125.0
2025-12-22,SKU024,19,23.17415881674395,19.0
2025-12-22,SKU025,85,83.03193933939784,72.0
2025-12-22,SKU026,93,107.90043471071412,102.0
2025-12-22,SKU027,60,63.0186798164263,60.0
2025-12-22,SKU028,20,24.050104890018407,22.0
2025-12-22,SKU029,93,79.57604407928673,67.0
2025-12-22,SKU030,24,24.777252629160206,21.0
2025-12-22,SKU031,321,251.30632936507945,272.0
2025-12-22,SKU032,34,45.17011528815686,51.0
2025-12-22,SKU033,177,162.83720588235292,151.0
2025-12-22,SKU034,193,179.52581349206346,205.0
2025-12-22,SKU035,123,107.37747069597064,123.0
2025-12-22,SKU036,40,44.41346304676112,26.0
2025-12-22,SKU037,80,74.30302080471274,76.0
2025-12-22,SKU038,53,52.15158819306255,53.0
2025-12-22,SKU039,51,37.07114670732318,32.0
2025-12-22,SKU040,88,83.5057198879552,94.0
2025-12-22,SKU041,133,107.58152849927852,105.0
2025-12-22,SKU042,46,63.41162482273743,52.0
2025-12-22,SKU043,58,70.15717173361998,65.0
2025-12-22,SKU044,37,20.06206342668285,26.0
2025-12-22,SKU045,59,58.08400495645994,38.0
2025-12-22,SKU046,17,18.283724598679672,20.0
2025-12-22,SKU047,91,105.84347964535465,92.0
2025-12-22,SKU048,172,190.1981428571428,178.0
2025-12-22,SKU049,58,61.671126146914496,56.0
2025-12-22,SKU050,102,109.91669174942709,109.0
2025-12-22,SKU051,265,290.3527777777779,245.0
2025-12-22,SKU052,21,23.553403991268492,21.0
2025-12-22,SKU053,238,199.82782633053222,217.0
2025-12-22,SKU054,56,69.16570010670507,50.0
2025-12-22,SKU055,54,79.04105329687361,72.0
2025-12-22,SKU056,144,112.54838869790338,146.0
2025-12-22,SKU057,38,46.93935121832004,36.0
2025-12-22,SKU058,215,214.60411111111108,194.0
2025-12-22,SKU059,83,98.35292561132565,59.0
2025-12-22,SKU060,96,80.59731083468962,79.0
2025-12-22,SKU061,144,143.56851648351648,123.0
2025-12-22,SKU062,45,51.80728733946653,50.0
2025-12-22,SKU063,56,64.96963271162433,47.0
2025-12-22,SKU064,135,114.55721642246641,117.0
2025-12-22,SKU065,15,13.947742166513942,16.0
2025-12-22,SKU066,179,134.7260064102564,163.0
2025-12-22,SKU067,77,73.74423767226783,78.0
2025-12-22,SKU068,87,81.7899730295639,72.0
2025-12-22,SKU069,79,92.59675228937732,91.0
2025-12-22,SKU070,290,291.2586190476191,299.0
2025-12-22,SKU071,128,107.16509840159839,97.0
2025-12-22,SKU072,143,123.70151800976801,117.0
2025-12-22,SKU073,144,137.08469841269843,184.0
2025-12-22,SKU074,107,106.79497619047623,99.0
2025-12-22,SKU075,50,51.159148121015285,40.0
2025-12-22,SKU076,32,45.55141095238037,37.0
2025-12-22,SKU077,120,107.40425768349301,90.0
2025-12-22,SKU078,195,199.79571428571433,202.0
2025-12-22,SKU079,104,102.96757667006197,100.0
2025-12-22,SKU080,68,39.30691760852965,45.0
2025-12-22,SKU081,108,105.57020995670999,90.0
2025-12-22,SKU082,23,31.589159508247743,42.0
2025-12-22,SKU083,116,107.78275577853519,104.0
2025-12-22,SKU084,76,78.1157780291604,79.0
2025-12-22,SKU085,306,320.98886002886,311.0
2025-12-22,SKU086,111,110.11820817009787,113.0
2025-12-22,SKU087,48,40.698230822210704,31.0
2025-12-22,SKU088,26,24.625498802448128,24.0
2025-12-22,SKU089,76,66.3045987958688,54.0
2025-12-22,SKU090,112,105.8263996794144,83.0
2025-12-22,SKU091,81,58.699110345554,53.0
2025-12-22,SKU092,56,73.01821418587141,57.0
2025-12-22,SKU093,96,104.57561721611722,102.0
2025-12-22,SKU094,315,338.79347510822515,324.0
2025-12-22,SKU095,679,639.8916904761907,650.0
2025-12-22,SKU096,70,74.30629369719541,70.0
2025-12-22,SKU097,25,33.99000255409079,38.0
2025-12-22,SKU098,302,311.98470526695525,291.0
2025-12-22,SKU099,133,103.9920965113318,119.0
2025-12-22,SKU100,189,184.1746190476191,169.0
2025-12-22,SKU101,47,55.18090161992228,47.0
2025-12-22,SKU102,98,92.45143816543819,78.0
2025-12-22,SKU103,114,106.74901607053079,103.0
2025-12-22,SKU104,66,65.711423719307,54.0
2025-12-22,SKU105,57,62.761652471110786,61.0
2025-12-22,SKU106,96,92.06083250998252,68.0
2025-12-22,SKU107,39,34.52663136971961,31.0
2025-12-22,SKU108,26,37.46185938908776,25.0
2025-12-22,SKU109,58,50.87992798939254,44.0
2025-12-22,SKU110,44,42.046996461799864,40.0
2025-12-22,SKU111,256,303.64307431457445,249.0
2025-12-22,SKU112,31,38.092187333266914,36.0
2025-12-22,SKU113,65,65.18152274618369,40.0
2025-12-22,SKU114,279,276.33133333333336,268.0
2025-12-22,SKU115,33,42.3815941972488,43.0
2025-12-22,SKU116,213,177.53158333333332,199.0
2025-12-22,SKU117,42,48.12708959380121,43.0
2025-12-22,SKU118,40,42.415965722544406,28.0
2025-12-22,SKU119,59,66.36840699111559,66.0
2025-12-22,SKU120,77,67.83104074567801,71.0
2025-12-22,SKU121,74,82.42390470736319,71.0
2025-12-22,SKU122,96,83.41919582590616,87.0
2025-12-22,SKU123,88,72.7716462621342,66.0
2025-12-22,SKU124,55,66.84713088715407,54.0
2025-12-22,SKU125,39,46.13043667077104,33.0
2025-12-22,SKU126,120,135.05925793650798,150.0
2025-12-22,SKU127,168,182.6107738095238,169.0
2025-12-22,SKU128,186,147.169076007326,174.0
2025-12-22,SKU129,72,83.19012463924966,82.0
2025-12-22,SKU130,234,214.9148977591037,229.0
2025-12-22,SKU131,5,8.519447862003897,10.0
2025-12-22,SKU132,75,74.16324564985831,72.0
2025-12-22,SKU133,63,62.65849158198242,68.0
2025-12-22,SKU134,12,21.26282196264015,11.0
2025-12-22,SKU135,63,74.62970640494692,56.0
2025-12-22,SKU136,21,18.131482247167597,18.0
2025-12-22,SKU137,26,22.31383443088511,17.0
2025-12-22,SKU138,69,65.1343079951946,72.0
2025-12-22,SKU139,165,152.46857142857147,158.0
2025-12-22,SKU140,68,80.92267482119331,81.0
2025-12-22,SKU141,100,92.08369276556779,102.0
2025-12-22,SKU142,53,51.77499489506929,41.0
2025-12-22,SKU143,138,137.40654884004886,118.0
2025-12-22,SKU144,26,36.681503946217184,25.0
2025-12-22,SKU145,334,330.42249098124097,373.0
2025-12-22,SKU146,46,48.19941326652493,50.0
2025-12-22,SKU147,94,93.6568252505753,76.0
2025-12-22,SKU148,52,69.4150837912691,57.0
2025-12-22,SKU149,137,144.57540476190476,141.0
2025-12-22,SKU150,41,53.3021472202411,53.0
2025-12-29,SKU001,10,20.596064252705855,26.0
2025-12-29,SKU002,64,136.45571735209236,151.0
2025-12-29,SKU003,33,67.31713525968799,70.0
2025-12-29,SKU004,19,57.81258404049653,38.0
2025-12-29,SKU005,40,104.189371143355,92.0
2025-12-29,SKU006,50,106.62153916318864,97.0
2025-12-29,SKU007,29,59.83782297548644,63.0
2025-12-29,SKU008,57,143.28004045954046,132.0
2025-12-29,SKU009,51,99.29510096110133,104.0
2025-12-29,SKU010,10,33.8158982417365,25.0
2025-12-29,SKU011,16,36.56759950697452,36.0
2025-12-29,SKU012,31,109.99223117564411,117.0
2025-12-29,SKU013,16,43.171558118524054,53.0
2025-12-29,SKU014,30,82.22917629348657,77.0
2025-12-29,SKU015,49,113.8425198867426,112.0
2025-12-29,SKU016,63,133.872040531364,169.0
2025-12-29,SKU017,32,84.36957669383048,102.0
2025-12-29,SKU018,7,22.831186597247928,29.0
2025-12-29,SKU019,59,127.83526506476711,124.0
2025-12-29,SKU020,25,41.33114094456742,29.0
2025-12-29,SKU021,6,20.56364742615306,17.0
2025-12-29,SKU022,133,305.66379761904767,316.0
2025-12-29,SKU023,56,176.11515384615385,127.0
2025-12-29,SKU024,7,23.988979078366928,22.0
2025-12-29,SKU025,33,87.48517363071709,68.0
2025-12-29,SKU026,36,106.52998078371463,119.0
2025-12-29,SKU027,23,66.74084216805029,67.0
