sku_id,week_start,units_sold,revenue,promo_flag,is_holiday,category,season,week_num,month,week_sin,week_cos,lag_1,lag_2,lag_4,lag_8,lag_13,lag_26,lag_52,rolling_mean_4,rolling_mean_8,rolling_std_8
SKU030,2025-09-15,19,135248.94,0,0,Bath,Autumn,38,9,-0.992708874098054,-0.12053668025532357,16.0,23.0,17.0,29.0,19.0,20.0,27.0,18.0,20.375,4.373213921133976
SKU030,2025-09-22,10,69618.43,0,0,Bath,Autumn,39,9,-1.0,-1.8369701987210297e-16,19.0,16.0,16.0,20.0,21.0,20.0,17.0,18.5,19.125,2.64237447329913
SKU030,2025-09-29,18,129352.90000000001,0,0,Bath,Autumn,40,9,-0.992708874098054,0.1205366802553232,10.0,19.0,23.0,20.0,24.0,23.0,29.0,17.0,17.875,4.120939559996342
SKU030,2025-10-06,23,164766.86000000002,1,0,Bath,Autumn,41,10,-0.9709418174260521,0.23931566428755738,18.0,10.0,16.0,22.0,29.0,21.0,16.0,15.75,17.625,4.033343171967534
SKU030,2025-10-13,33,236893.22,1,0,Bath,Autumn,42,10,-0.9350162426854148,0.35460488704253557,23.0,18.0,19.0,17.0,14.0,19.0,14.0,17.5,17.75,4.200340122282615
SKU030,2025-10-20,18,130512.56999999999,1,1,Bath,Autumn,43,10,-0.8854560256532101,0.464723172043768,33.0,23.0,10.0,16.0,29.0,17.0,24.0,21.0,19.75,6.798108980759702
SKU030,2025-10-27,19,132407.05,0,0,Bath,Autumn,44,10,-0.822983865893657,0.5680647467311548,18.0,33.0,18.0,23.0,20.0,23.0,37.0,23.0,20.0,6.676183683170241
SKU030,2025-11-03,21,150175.15,0,0,Bath,Autumn,45,11,-0.7485107481711011,0.6631226582407952,19.0,18.0,23.0,16.0,20.0,21.0,23.0,23.25,19.5,6.56832224718437
SKU030,2025-11-10,30,210871.19,0,0,Bath,Autumn,46,11,-0.6631226582407955,0.7485107481711007,21.0,19.0,33.0,19.0,22.0,25.0,12.0,22.75,20.125,6.424006315599101
SKU030,2025-11-17,18,127331.27,1,0,Bath,Autumn,47,11,-0.5680647467311559,0.8229838658936564,30.0,21.0,18.0,10.0,17.0,22.0,19.0,22.0,21.5,7.270291799999699
SKU030,2025-11-24,24,172641.48,1,0,Bath,Autumn,48,11,-0.4647231720437684,0.88545602565321,18.0,30.0,19.0,18.0,16.0,13.0,23.0,22.0,22.5,5.879747322073337
SKU030,2025-12-01,12,85568.54,0,0,Bath,Winter,49,12,-0.35460488704253595,0.9350162426854147,24.0,18.0,21.0,23.0,23.0,23.0,17.0,23.25,23.25,5.599744892148469
SKU030,2025-12-08,10,71857.29,0,0,Bath,Winter,50,12,-0.2393156642875578,0.970941817426052,12.0,24.0,30.0,33.0,16.0,8.0,26.0,21.0,21.875,6.875162335745764
SKU030,2025-12-15,16,111648.25,1,0,Bath,Winter,51,12,-0.12053668025532363,0.992708874098054,10.0,12.0,18.0,18.0,19.0,19.0,24.0,16.0,19.0,6.347102826149444
SKU030,2025-12-22,24,170151.1,1,1,Bath,Winter,52,12,6.432490598706546e-16,1.0,16.0,10.0,24.0,19.0,10.0,21.0,21.0,15.5,18.75,6.430951940198499
SKU030,2025-12-29,10,69922.77,1,0,Bath,Winter,1,12,0.12053668025532305,0.992708874098054,24.0,16.0,12.0,21.0,18.0,24.0,17.0,15.5,19.375,6.696214282285603
SKU031,2024-04-08,104,683778.92,1,0,Bedding,Spring,15,4,0.9709418174260521,-0.2393156642875575,,,,,,,,,,0.0
SKU031,2024-04-15,126,846161.49,0,0,Bedding,Spring,16,4,0.9350162426854148,-0.35460488704253545,104.0,,,,,,,,,0.0
SKU031,2024-04-22,125,823375.29,0,0,Bedding,Spring,17,4,0.8854560256532099,-0.4647231720437685,126.0,104.0,,,,,,,,0.0
SKU031,2024-04-29,108,725934.19,0,0,Bedding,Spring,18,4,0.8229838658936565,-0.5680647467311557,125.0,126.0,,,,,,,,0.0
SKU031,2024-05-06,137,922621.8,0,0,Bedding,Spring,19,5,0.7485107481711013,-0.663122658240795,108.0,125.0,104.0,,,,,115.75,,0.0
SKU031,2024-05-13,141,928072.94,0,0,Bedding,Spring,20,5,0.6631226582407952,-0.7485107481711012,137.0,108.0,126.0,,,,,124.0,,0.0
SKU031,2024-05-20,149,1011793.38,0,0,Bedding,Spring,21,5,0.5680647467311558,-0.8229838658936564,141.0,137.0,125.0,,,,,127.75,,0.0
SKU031,2024-05-27,132,896938.0900000001,0,0,Bedding,Spring,22,5,0.46472317204376906,-0.8854560256532096,149.0,141.0,108.0,,,,,133.75,,0.0
SKU031,2024-06-03,138,941383.3500000001,0,0,Bedding,Summer,23,6,0.35460488704253584,-0.9350162426854147,132.0,149.0,137.0,104.0,,,,139.75,127.75,15.563235065830169
SKU031,2024-06-10,154,1051769.74,0,0,Bedding,Summer,24,6,0.23931566428755768,-0.970941817426052,138.0,132.0,141.0,126.0,,,,140.0,132.0,12.489995996796798
SKU031,2024-06-17,123,812622.84,0,0,Bedding,Summer,25,6,0.12053668025532308,-0.992708874098054,154.0,138.0,149.0,125.0,,,,143.25,135.5,14.352700094407325
SKU031,2024-06-24,136,910666.23,0,0,Bedding,Summer,26,6,-3.216245299353273e-16,-1.0,123.0,154.0,132.0,108.0,,,,136.75,135.25,14.577379737113253
SKU031,2024-07-01,126,839514.21,0,0,Bedding,Summer,27,7,-0.12053668025532283,-0.992708874098054,136.0,123.0,138.0,137.0,,,,137.75,138.75,9.617692030835675
SKU031,2024-07-08,123,834541.61,0,0,Bedding,Summer,28,7,-0.23931566428755743,-0.9709418174260521,126.0,136.0,154.0,141.0,104.0,,,134.75,137.375,10.636023693091326
SKU031,2024-07-15,136,916742.0,0,0,Bedding,Summer,29,7,-0.3546048870425356,-0.9350162426854148,123.0,126.0,123.0,149.0,126.0,,,127.0,135.125,11.618181564132268
SKU031,2024-07-22,144,961475.41,0,0,Bedding,Summer,30,7,-0.46472317204376806,-0.8854560256532101,136.0,123.0,136.0,132.0,125.0,,,130.25,133.5,10.226017238956162
SKU031,2024-07-29,151,1016967.8300000001,0,0,Bedding,Summer,31,7,-0.5680647467311556,-0.8229838658936565,144.0,136.0,126.0,138.0,108.0,,,132.25,135.0,10.836446439150219
SKU031,2024-08-05,153,1030244.65,0,0,Bedding,Summer,32,8,-0.663122658240795,-0.7485107481711013,151.0,144.0,123.0,154.0,137.0,,,138.5,136.625,12.235049185492823
SKU031,2024-08-12,173,1157893.68,0,1,Bedding,Summer,33,8,-0.7485107481711011,-0.6631226582407952,153.0,151.0,136.0,123.0,141.0,,,146.0,136.5,12.03566129704317
SKU031,2024-08-19,141,940297.9099999999,0,0,Bedding,Summer,34,8,-0.8229838658936564,-0.5680647467311559,173.0,153.0,144.0,136.0,149.0,,,155.25,142.75,16.263455967290597
SKU031,2024-08-26,148,987963.84,0,0,Bedding,Summer,35,8,-0.8854560256532096,-0.4647231720437691,141.0,173.0,151.0,126.0,132.0,,,154.5,143.375,16.061822526013135
SKU031,2024-09-02,134,893324.79,0,0,Bedding,Autumn,36,9,-0.9350162426854147,-0.3546048870425359,148.0,141.0,153.0,123.0,138.0,,,153.75,146.125,14.466093361473137
SKU031,2024-09-09,126,852425.69,0,0,Bedding,Autumn,37,9,-0.970941817426052,-0.23931566428755774,134.0,148.0,173.0,136.0,154.0,,,149.0,147.5,12.317235311314215
SKU031,2024-09-16,128,857312.8200000001,0,0,Bedding,Autumn,38,9,-0.992708874098054,-0.12053668025532357,126.0,134.0,141.0,144.0,123.0,,,137.25,146.25,14.038213154508968
SKU031,2024-09-23,134,915400.22,0,0,Bedding,Autumn,39,9,-1.0,-1.8369701987210297e-16,128.0,126.0,148.0,151.0,136.0,,,134.0,144.25,15.471171347287928
SKU031,2024-09-30,135,894178.47,0,0,Bedding,Autumn,40,9,-0.992708874098054,0.1205366802553232,134.0,128.0,134.0,153.0,126.0,,,130.5,142.125,15.578717167065735
SKU031,2024-10-07,137,907524.78,0,0,Bedding,Autumn,41,10,-0.9709418174260521,0.23931566428755738,135.0,134.0,126.0,173.0,123.0,104.0,,130.75,139.875,15.075405704088274
SKU031,2024-10-14,141,966662.29,1,0,Bedding,Autumn,42,10,-0.9350162426854148,0.35460488704253557,137.0,135.0,128.0,141.0,136.0,126.0,,133.5,135.375,6.968039281503191
SKU031,2024-10-21,250,1664263.58,1,0,Bedding,Autumn,43,10,-0.8854560256532101,0.464723172043768,141.0,137.0,134.0,148.0,144.0,125.0,,136.75,135.375,6.968039281503191
SKU031,2024-10-28,253,1697122.33,1,1,Bedding,Autumn,44,10,-0.822983865893657,0.5680647467311548,250.0,141.0,135.0,134.0,151.0,108.0,,165.75,148.125,41.43648323467066
SKU031,2024-11-04,177,1159458.44,1,0,Bedding,Autumn,45,11,-0.7485107481711011,0.6631226582407952,253.0,250.0,137.0,126.0,153.0,137.0,,195.25,163.0,54.83481688541636
SKU031,2024-11-11,150,994844.9299999999,0,0,Bedding,Autumn,46,11,-0.6631226582407955,0.7485107481711007,177.0,253.0,141.0,128.0,173.0,141.0,,205.25,169.375,52.847320515938044
SKU031,2024-11-18,202,1328457.43,1,0,Bedding,Autumn,47,11,-0.5680647467311559,0.8229838658936564,150.0,177.0,250.0,134.0,141.0,149.0,,207.5,172.125,50.924138256261706
SKU031,2024-11-25,241,1596245.27,1,0,Bedding,Autumn,48,11,-0.4647231720437684,0.88545602565321,202.0,150.0,253.0,135.0,148.0,132.0,,195.5,180.625,49.30064473643901
SKU031,2024-12-02,177,1188952.63,0,0,Bedding,Winter,49,12,-0.35460488704253595,0.9350162426854147,241.0,202.0,177.0,137.0,134.0,138.0,,192.5,193.875,49.53047402501674
SKU031,2024-12-09,169,1121720.44,0,0,Bedding,Winter,50,12,-0.2393156642875578,0.970941817426052,177.0,241.0,150.0,141.0,126.0,154.0,,192.5,198.875,44.757880391533924
SKU031,2024-12-16,216,1455368.1400000001,1,0,Bedding,Winter,51,12,-0.12053668025532363,0.992708874098054,169.0,177.0,202.0,250.0,128.0,123.0,,197.25,202.375,40.47552170315853
SKU031,2024-12-23,272,1812258.04,1,1,Bedding,Winter,52,12,6.432490598706546e-16,1.0,216.0,169.0,241.0,253.0,134.0,136.0,,200.75,198.125,36.33352446432908
SKU031,2024-12-30,324,2158959.81,1,1,Bedding,Winter,1,12,0.12053668025532305,0.992708874098054,272.0,216.0,177.0,177.0,135.0,126.0,,208.5,200.5,40.78164853390379
SKU031,2025-01-06,208,1389246.92,1,0,Bedding,Winter,2,1,0.23931566428755774,0.970941817426052,324.0,272.0,169.0,150.0,137.0,123.0,,245.25,218.875,58.11426552183945
SKU031,2025-01-13,164,1074071.35,0,0,Bedding,Winter,3,1,0.3546048870425356,0.9350162426854148,208.0,324.0,216.0,202.0,141.0,136.0,,255.0,226.125,51.54037945422709
SKU031,2025-01-20,170,1143021.1,0,0,Bedding,Winter,4,1,0.4647231720437685,0.8854560256532099,164.0,208.0,272.0,241.0,250.0,144.0,,242.0,221.375,55.66721913042078
SKU031,2025-01-27,159,1059803.29,0,0,Bedding,Winter,5,1,0.5680647467311558,0.8229838658936564,170.0,164.0,324.0,177.0,253.0,151.0,,216.5,212.5,57.71357849637417
SKU031,2025-02-03,153,1012235.64,0,0,Bedding,Winter,6,2,0.6631226582407952,0.7485107481711011,159.0,170.0,208.0,169.0,177.0,153.0,,175.25,210.25,59.61483516230311
SKU031,2025-02-10,195,1287362.16,0,0,Bedding,Winter,7,2,0.7485107481711011,0.6631226582407953,153.0,159.0,164.0,216.0,150.0,173.0,,161.5,208.25,61.43695956018657
SKU031,2025-02-17,178,1178005.1800000002,0,0,Bedding,Winter,8,2,0.8229838658936564,0.5680647467311559,195.0,153.0,170.0,272.0,202.0,141.0,,169.25,205.625,61.507113409751234
SKU031,2025-02-24,160,1059233.63,0,0,Bedding,Winter,9,2,0.8854560256532099,0.4647231720437686,178.0,195.0,159.0,324.0,241.0,148.0,,171.25,193.875,55.722366630080806
SKU031,2025-03-03,143,960357.22,0,0,Bedding,Spring,10,3,0.9350162426854148,0.35460488704253557,160.0,178.0,153.0,208.0,177.0,134.0,,171.5,173.375,19.227491478906657
SKU031,2025-03-10,141,948955.06,0,0,Bedding,Spring,11,3,0.970941817426052,0.23931566428755804,143.0,160.0,195.0,164.0,169.0,126.0,,169.0,165.25,15.962008466534336
SKU031,2025-03-17,132,887381.27,0,0,Bedding,Spring,12,3,0.992708874098054,0.120536680255323,141.0,143.0,178.0,170.0,216.0,128.0,,155.5,162.375,18.14180255652672
SKU031,2025-03-24,125,833391.24,0,0,Bedding,Spring,13,3,1.0,-1.6081226496766364e-16,132.0,141.0,160.0,159.0,272.0,134.0,,144.0,157.625,20.660089199088304
SKU031,2025-03-31,209,1427430.76,1,0,Bedding,Spring,14,3,0.992708874098054,-0.12053668025532288,125.0,132.0,143.0,153.0,324.0,135.0,,135.25,153.375,23.621645642442914
SKU031,2025-04-07,231,1539421.17,1,0,Bedding,Spring,15,4,0.9709418174260521,-0.2393156642875575,209.0,125.0,141.0,195.0,208.0,137.0,104.0,151.75,160.375,30.724292389852405
SKU031,2025-04-14,152,1016980.11,1,0,Bedding,Spring,16,4,0.9350162426854148,-0.35460488704253545,231.0,209.0,132.0,178.0,164.0,141.0,126.0,174.25,164.875,38.23774313423845
SKU031,2025-04-21,141,947897.17,0,0,Bedding,Spring,17,4,0.8854560256532099,-0.4647231720437685,152.0,231.0,125.0,160.0,170.0,250.0,125.0,179.25,161.625,38.06737448261962
SKU031,2025-04-28,142,952117.3,0,0,Bedding,Spring,18,4,0.8229838658936565,-0.5680647467311557,141.0,152.0,209.0,143.0,159.0,253.0,108.0,183.25,159.25,38.76946515714948
SKU031,2025-05-05,150,995316.71,0,0,Bedding,Spring,19,5,0.7485107481711013,-0.663122658240795,142.0,141.0,231.0,141.0,153.0,177.0,137.0,166.5,159.125,38.8309063210516
SKU031,2025-05-12,133,905611.37,0,0,Bedding,Spring,20,5,0.6631226582407952,-0.7485107481711012,150.0,142.0,152.0,132.0,195.0,150.0,141.0,146.25,160.25,38.358273460325904
SKU031,2025-05-19,150,1019909.3,0,0,Bedding,Spring,21,5,0.5680647467311558,-0.8229838658936564,133.0,150.0,141.0,125.0,178.0,202.0,149.0,141.5,160.375,38.254551549922965
SKU031,2025-05-26,151,1013736.95,0,0,Bedding,Spring,22,5,0.46472317204376906,-0.8854560256532096,150.0,133.0,142.0,209.0,160.0,241.0,132.0,143.75,163.5,35.900656579749935
SKU031,2025-06-02,171,1152928.94,0,0,Bedding,Summer,23,6,0.35460488704253584,-0.9350162426854147,151.0,150.0,150.0,231.0,143.0,177.0,138.0,146.0,156.25,30.90885217631257
SKU031,2025-06-09,157,1047662.99,0,0,Bedding,Summer,24,6,0.23931566428755768,-0.970941817426052,171.0,151.0,133.0,152.0,141.0,169.0,154.0,151.25,148.75,11.132321026118989
SKU031,2025-06-16,135,904395.4299999999,0,0,Bedding,Summer,25,6,0.12053668025532308,-0.992708874098054,157.0,171.0,150.0,141.0,132.0,216.0,123.0,157.25,149.375,11.475906437899713
SKU031,2025-06-23,130,867314.8200000001,0,0,Bedding,Summer,26,6,-3.216245299353273e-16,-1.0,135.0,157.0,151.0,142.0,125.0,272.0,136.0,153.5,148.625,12.270027360546958
SKU031,2025-06-30,160,1080273.98,0,0,Bedding,Summer,27,6,-0.12053668025532283,-0.992708874098054,130.0,135.0,171.0,150.0,209.0,324.0,126.0,148.25,147.125,13.829962297231932
SKU031,2025-07-07,152,1002340.45,0,0,Bedding,Summer,28,7,-0.23931566428755743,-0.9709418174260521,160.0,130.0,157.0,133.0,231.0,208.0,123.0,145.5,148.375,14.559606548844046
SKU031,2025-07-14,164,1106675.33,0,0,Bedding,Summer,29,7,-0.3546048870425356,-0.9350162426854148,152.0,160.0,135.0,150.0,152.0,164.0,136.0,144.25,150.75,13.17736153950618
SKU031,2025-07-21,155,1017265.7999999999,0,0,Bedding,Summer,30,7,-0.46472317204376806,-0.8854560256532101,164.0,152.0,130.0,151.0,141.0,170.0,144.0,151.5,152.5,13.969354213522424
SKU031,2025-07-28,180,1179785.13,0,0,Bedding,Summer,31,7,-0.5680647467311556,-0.8229838658936565,155.0,164.0,160.0,171.0,142.0,159.0,151.0,157.75,153.0,13.979576940257203
SKU031,2025-08-04,145,956506.6799999999,0,0,Bedding,Summer,32,8,-0.663122658240795,-0.7485107481711013,180.0,155.0,152.0,157.0,150.0,153.0,153.0,162.75,154.125,15.86944503485504
SKU031,2025-08-11,168,1139299.1,0,1,Bedding,Summer,33,8,-0.7485107481711011,-0.6631226582407952,145.0,180.0,164.0,135.0,133.0,195.0,173.0,161.0,152.625,16.123961760595392
SKU031,2025-08-18,161,1089122.96,0,0,Bedding,Summer,34,8,-0.8229838658936564,-0.5680647467311559,168.0,145.0,155.0,130.0,150.0,178.0,141.0,162.0,156.75,15.163395774976363
SKU031,2025-08-25,122,812321.29,0,0,Bedding,Summer,35,8,-0.8854560256532096,-0.4647231720437691,161.0,168.0,180.0,160.0,151.0,160.0,148.0,163.5,160.625,10.636023693091301
SKU031,2025-09-01,153,1013956.37,0,0,Bedding,Autumn,36,9,-0.9350162426854147,-0.3546048870425359,122.0,161.0,145.0,152.0,171.0,143.0,134.0,149.0,155.875,17.332360320675136
SKU031,2025-09-08,153,1006538.08,0,0,Bedding,Autumn,37,9,-0.970941817426052,-0.23931566428755774,153.0,122.0,168.0,164.0,157.0,141.0,126.0,151.0,156.0,17.304004491116242
SKU031,2025-09-15,160,1083961.75,0,0,Bedding,Autumn,38,9,-0.992708874098054,-0.12053668025532357,153.0,153.0,161.0,155.0,135.0,132.0,128.0,147.25,154.625,17.012075543146224
SKU031,2025-09-22,132,870699.03,0,0,Bedding,Autumn,39,9,-1.0,-1.8369701987210297e-16,160.0,153.0,122.0,180.0,130.0,125.0,134.0,147.0,155.25,17.11932909232801
SKU031,2025-09-29,165,1101136.89,0,0,Bedding,Autumn,40,9,-0.992708874098054,0.1205366802553232,132.0,160.0,153.0,145.0,160.0,209.0,135.0,149.5,149.25,15.544865941617406
SKU031,2025-10-06,189,1250260.26,1,0,Bedding,Autumn,41,10,-0.9709418174260521,0.23931566428755738,165.0,132.0,153.0,168.0,152.0,231.0,137.0,152.5,151.75,16.351059380270822
SKU031,2025-10-13,240,1570956.5,1,0,Bedding,Autumn,42,10,-0.9350162426854148,0.35460488704253557,189.0,165.0,160.0,161.0,164.0,152.0,141.0,161.5,154.375,20.493465857612826
SKU031,2025-10-20,250,1652703.1600000001,1,1,Bedding,Autumn,43,10,-0.8854560256532101,0.464723172043768,240.0,189.0,132.0,122.0,155.0,141.0,250.0,181.5,164.25,36.737485721574046
SKU031,2025-10-27,146,984714.37,0,0,Bedding,Autumn,44,10,-0.822983865893657,0.5680647467311548,250.0,240.0,165.0,153.0,180.0,142.0,253.0,211.0,180.25,43.04067843331469
SKU031,2025-11-03,167,1120191.35,0,0,Bedding,Autumn,45,11,-0.7485107481711011,0.6631226582407952,146.0,250.0,189.0,153.0,145.0,150.0,177.0,206.25,179.375,43.739284402010966
SKU031,2025-11-10,138,922430.53,0,0,Bedding,Autumn,46,11,-0.6631226582407955,0.7485107481711007,167.0,146.0,240.0,160.0,168.0,133.0,150.0,200.75,181.125,42.80332930976281
SKU031,2025-11-17,246,1629037.7,1,0,Bedding,Autumn,47,11,-0.5680647467311559,0.8229838658936564,138.0,167.0,250.0,132.0,161.0,150.0,202.0,175.25,178.375,45.004563260692954
SKU031,2025-11-24,241,1620938.21,1,0,Bedding,Autumn,48,11,-0.4647231720437684,0.88545602565321,246.0,138.0,146.0,165.0,122.0,151.0,241.0,174.25,192.625,46.2537643255737
SKU031,2025-12-01,192,1273815.59,0,0,Bedding,Winter,49,12,-0.35460488704253595,0.9350162426854147,241.0,246.0,167.0,189.0,153.0,171.0,177.0,198.0,202.125,47.55579429920787
SKU031,2025-12-08,173,1154136.1300000001,0,0,Bedding,Winter,50,12,-0.2393156642875578,0.970941817426052,192.0,241.0,138.0,240.0,153.0,157.0,169.0,204.25,202.5,47.449220978100065
SKU031,2025-12-15,238,1568342.8,1,0,Bedding,Winter,51,12,-0.12053668025532363,0.992708874098054,173.0,192.0,246.0,250.0,160.0,135.0,216.0,213.0,194.125,45.767853659216186
SKU031,2025-12-22,321,2149650.96,1,1,Bedding,Winter,52,12,6.432490598706546e-16,1.0,238.0,173.0,241.0,146.0,132.0,130.0,272.0,211.0,192.625,43.83063996794936
SKU031,2025-12-29,124,818924.12,1,0,Bedding,Winter,1,12,0.12053668025532305,0.992708874098054,321.0,238.0,192.0,167.0,165.0,160.0,324.0,231.0,214.5,58.463663928973865
SKU032,2024-06-17,25,86052.25,0,0,Outdoor,Summer,25,6,0.12053668025532308,-0.992708874098054,,,,,,,,,,0.0
SKU032,2024-06-24,26,88662.66,0,0,Outdoor,Summer,26,6,-3.216245299353273e-16,-1.0,25.0,,,,,,,,,0.0
SKU032,2024-07-01,40,136901.44,0,0,Outdoor,Summer,27,7,-0.12053668025532283,-0.992708874098054,26.0,25.0,,,,,,,,0.0
SKU032,2024-07-08,43,148025.97,0,0,Outdoor,Summer,28,7,-0.23931566428755743,-0.9709418174260521,40.0,26.0,,,,,,,,0.0
SKU032,2024-07-15,31,103194.59,0,0,Outdoor,Summer,29,7,-0.3546048870425356,-0.9350162426854148,43.0,40.0,25.0,,,,,33.5,,0.0
SKU032,2024-07-22,34,114232.14,0,0,Outdoor,Summer,30,7,-0.46472317204376806,-0.8854560256532101,31.0,43.0,26.0,,,,,35.0,,0.0
SKU032,2024-07-29,34,114714.17,0,0,Outdoor,Summer,31,7,-0.5680647467311556,-0.8229838658936565,34.0,31.0,40.0,,,,,37.0,,0.0
SKU032,2024-08-05,39,128770.69,0,0,Outdoor,Summer,32,8,-0.663122658240795,-0.7485107481711013,34.0,34.0,43.0,,,,,35.5,,0.0
SKU032,2024-08-12,34,114973.23000000001,0,1,Outdoor,Summer,33,8,-0.7485107481711011,-0.6631226582407952,39.0,34.0,31.0,25.0,,,,34.5,34.0,6.502746672423452
SKU032,2024-08-19,33,112687.45,0,0,Outdoor,Summer,34,8,-0.8229838658936564,-0.5680647467311559,34.0,39.0,34.0,26.0,,,,35.25,35.125,5.409977554746151
SKU032,2024-08-26,29,96953.08,0,0,Outdoor,Summer,35,8,-0.8854560256532096,-0.4647231720437691,33.0,34.0,34.0,40.0,,,,35.0,36.0,4.140393356054124
SKU032,2024-09-02,26,86367.81,0,0,Outdoor,Autumn,36,9,-0.9350162426854147,-0.3546048870425359,29.0,33.0,39.0,43.0,,,,33.75,34.625,4.438065859293727
SKU032,2024-09-09,26,88995.70999999999,0,0,Outdoor,Autumn,37,9,-0.970941817426052,-0.23931566428755774,26.0,29.0,34.0,31.0,,,,30.5,32.5,3.8913824205360674
SKU032,2024-09-16,28,95527.25,0,0,Outdoor,Autumn,38,9,-0.992708874098054,-0.12053668025532357,26.0,26.0,33.0,34.0,25.0,,,28.5,31.875,4.517821851923146
SKU032,2024-09-23,26,88315.15,0,0,Outdoor,Autumn,39,9,-1.0,-1.8369701987210297e-16,28.0,26.0,29.0,34.0,26.0,,,27.25,31.125,4.611708700997618
SKU032,2024-09-30,30,105363.35,0,0,Outdoor,Autumn,40,9,-0.992708874098054,0.1205366802553232,26.0,28.0,26.0,39.0,40.0,,,26.5,30.125,4.764076885549663
SKU032,2024-10-07,33,114480.32,0,0,Outdoor,Autumn,41,10,-0.9709418174260521,0.23931566428755738,30.0,26.0,26.0,34.0,43.0,,,27.5,29.0,3.16227766016838
SKU032,2024-10-14,33,113647.86,1,0,Outdoor,Autumn,42,10,-0.9350162426854148,0.35460488704253557,33.0,30.0,28.0,33.0,31.0,,,29.25,28.875,2.9489707647632883
SKU032,2024-10-21,49,170602.27000000002,1,0,Outdoor,Autumn,43,10,-0.8854560256532101,0.464723172043768,33.0,33.0,26.0,29.0,34.0,,,30.5,28.875,2.9489707647632883
SKU032,2024-10-28,44,149123.58000000002,1,1,Outdoor,Autumn,44,10,-0.822983865893657,0.5680647467311548,49.0,33.0,30.0,26.0,34.0,,,36.25,31.375,7.707834604200734
SKU032,2024-11-04,27,92548.35999999999,1,0,Outdoor,Autumn,45,11,-0.7485107481711011,0.6631226582407952,44.0,49.0,33.0,26.0,39.0,,,39.75,33.625,8.501050355271232
SKU032,2024-11-11,36,121774.94,0,0,Outdoor,Autumn,46,11,-0.6631226582407955,0.7485107481711007,27.0,44.0,33.0,28.0,34.0,,,38.25,33.75,8.379396500601084
SKU032,2024-11-18,23,75616.19,1,0,Outdoor,Autumn,47,11,-0.5680647467311559,0.8229838658936564,36.0,27.0,49.0,26.0,33.0,,,39.0,34.75,8.066686343935071
SKU032,2024-11-25,35,118300.86,1,0,Outdoor,Autumn,48,11,-0.4647231720437684,0.88545602565321,23.0,36.0,44.0,30.0,29.0,,,32.5,34.375,8.584662402880415
SKU032,2024-12-02,21,70954.77,0,0,Outdoor,Winter,49,12,-0.35460488704253595,0.9350162426854147,35.0,23.0,27.0,33.0,26.0,,,30.25,35.0,8.400680244565232
SKU032,2024-12-09,25,85229.63,0,0,Outdoor,Winter,50,12,-0.2393156642875578,0.970941817426052,21.0,35.0,36.0,33.0,26.0,,,28.75,33.5,9.768754855587861
SKU032,2024-12-16,22,75812.70999999999,1,0,Outdoor,Winter,51,12,-0.12053668025532363,0.992708874098054,25.0,21.0,23.0,49.0,28.0,25.0,,26.0,32.5,10.226017238956159
SKU032,2024-12-23,51,173959.88,1,1,Outdoor,Winter,52,12,6.432490598706546e-16,1.0,22.0,25.0,35.0,44.0,26.0,26.0,,25.75,29.125,8.271076972541982
SKU032,2024-12-30,39,133414.0,1,1,Outdoor,Winter,1,12,0.12053668025532305,0.992708874098054,51.0,22.0,21.0,27.0,30.0,40.0,,29.75,30.0,10.212037714663722
SKU032,2025-01-06,23,78742.96,1,0,Outdoor,Winter,2,1,0.23931566428755774,0.970941817426052,39.0,51.0,25.0,36.0,33.0,43.0,,34.25,31.5,10.583005244258361
SKU032,2025-01-13,33,110287.29,0,0,Outdoor,Winter,3,1,0.3546048870425356,0.9350162426854148,23.0,39.0,22.0,23.0,33.0,31.0,,33.75,29.875,10.789379698838772
SKU032,2025-01-20,29,98499.03,0,0,Outdoor,Winter,4,1,0.4647231720437685,0.8854560256532099,33.0,23.0,51.0,35.0,49.0,34.0,,36.5,31.125,10.45312666826807
SKU032,2025-01-27,22,74553.29000000001,0,0,Outdoor,Winter,5,1,0.5680647467311558,0.8229838658936564,29.0,33.0,39.0,21.0,44.0,34.0,,31.0,30.375,10.350120772242224
SKU032,2025-02-03,34,118754.35,0,0,Outdoor,Winter,6,2,0.6631226582407952,0.7485107481711011,22.0,29.0,23.0,25.0,27.0,39.0,,26.75,30.5,10.226017238956159
SKU032,2025-02-10,28,96778.99,0,0,Outdoor,Winter,7,2,0.7485107481711011,0.6631226582407953,34.0,22.0,33.0,22.0,36.0,34.0,,29.5,31.625,10.027640371920574
SKU032,2025-02-17,25,86301.70999999999,0,0,Outdoor,Winter,8,2,0.8229838658936564,0.5680647467311559,28.0,34.0,29.0,51.0,23.0,33.0,,28.25,32.375,9.410290719662777
SKU032,2025-02-24,24,80758.5,0,0,Outdoor,Winter,9,2,0.8854560256532099,0.4647231720437686,25.0,28.0,22.0,39.0,35.0,29.0,,27.25,29.125,5.890367439424177
SKU032,2025-03-03,29,100046.68000000001,0,0,Outdoor,Spring,10,3,0.9350162426854148,0.35460488704253557,24.0,25.0,34.0,23.0,21.0,26.0,,27.75,27.25,4.527692569068706
SKU032,2025-03-10,24,81822.22,0,0,Outdoor,Spring,11,3,0.970941817426052,0.23931566428755804,29.0,24.0,28.0,33.0,25.0,26.0,,26.5,28.0,4.208834246473208
